outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,combination_type,n_samples,n_cases,beta_comp,p_comp,aic_comp,beta_A,p_A,aic_A,beta_B,p_B,aic_B,p_gain,aic_gain,p_comp_fdr,p_comp_bonferroni,survives_fdr,survives_bonferroni
high_cholesterol_binary,High Cholesterol,LBXSKSI,Potassium (mmol/L),LBXPLTSI,Platelet Count (10^3/uL),Difference,5383,1759.0,0.168546813584677,2.2761194815926364e-08,6774.546055592478,0.132016151609385,5.463269698908616e-06,6785.9687255350245,-0.1677684648827705,2.6271849088311725e-08,6774.836463462451,1.1542385758206728,0.2904078699730235,1.2377689023766605e-07,0.00012291045200600237,True,True
high_cholesterol_binary,High Cholesterol,LBXPLTSI,Platelet Count (10^3/uL),LBXSKSI,Potassium (mmol/L),Difference,5383,1759.0,-0.168546813584677,2.2761194815926364e-08,6774.546055592478,-0.1677684648827705,2.6271849088311725e-08,6774.836463462451,0.132016151609385,5.463269698908616e-06,6785.9687255350245,1.1542385758206728,0.2904078699730235,1.2377689023766605e-07,0.00012291045200600237,True,True
thyroid_binary,Thyroid Problem,diastolic_bp,Diastolic BP (mmHg),LBXSKSI,Potassium (mmol/L),Difference,4669,570.0,-0.1264384477967897,0.0035946804297218,3460.570118167684,-0.1242853362228291,0.0042221872212465,3460.855102263935,0.0893815930274788,0.0428152831346927,3464.8193936833463,1.174565390107087,0.2849840962512644,0.011485961136389184,1.0,True,False
thyroid_binary,Thyroid Problem,LBXSKSI,Potassium (mmol/L),diastolic_bp,Diastolic BP (mmHg),Difference,4669,570.0,0.1264384477967897,0.0035946804297218,3460.570118167684,0.0893815930274788,0.0428152831346927,3464.8193936833463,-0.1242853362228291,0.0042221872212465,3460.855102263935,1.174565390107087,0.2849840962512644,0.011485961136389184,1.0,True,False
heart_attack_binary,Heart Attack,LBXSCA,Calcium (mg/dL),LBDLDL,LDL Cholesterol (mg/dL),Difference,2350,125.0,0.5159697737879602,1.310096571904484e-06,954.9747646123858,0.2099265962672238,0.0204368004740399,975.3789042958648,-0.5129867611338824,1.4928672360569237e-06,955.2563321018712,1.139509306467955,0.2815674894852691,6.146413108848144e-06,0.007074521488284213,True,True
heart_attack_binary,Heart Attack,LBDLDL,LDL Cholesterol (mg/dL),LBXSCA,Calcium (mg/dL),Difference,2350,125.0,-0.5159697737879602,1.310096571904484e-06,954.9747646123858,-0.5129867611338824,1.4928672360569237e-06,955.2563321018712,0.2099265962672238,0.0204368004740399,975.3789042958648,1.139509306467955,0.2815674894852691,6.146413108848144e-06,0.007074521488284213,True,True
heart_attack_binary,Heart Attack,diastolic_bp,Diastolic BP (mmHg),BMXBMI,Body Mass Index (kg/m2),Difference,4923,234.0,-0.2615234203297778,2.136101673111777e-05,1869.3721494016213,-0.257830382865544,2.235127399526226e-05,1869.6487384888528,0.0525846635087264,0.4190091021188746,1885.7493038393995,1.0463581521708154,0.276589087231514,8.745222922519785e-05,0.11534949034803596,True,False
heart_attack_binary,Heart Attack,BMXBMI,Body Mass Index (kg/m2),diastolic_bp,Diastolic BP (mmHg),Difference,4923,234.0,0.2615234203297778,2.136101673111777e-05,1869.3721494016213,0.0525846635087264,0.4190091021188746,1885.7493038393995,-0.257830382865544,2.235127399526226e-05,1869.6487384888528,1.0463581521708154,0.276589087231514,8.745222922519785e-05,0.11534949034803596,True,False
heart_attack_binary,Heart Attack,LBXSAL,Albumin (g/dL),systolic_bp,Systolic BP (mmHg),Difference,4674,228.0,-0.3478015312340694,3.106224941731673e-09,1793.8490606237112,-0.1411216117629347,0.0323000294606014,1821.515626432917,0.3465634026516151,3.648254606623156e-09,1794.1215074935085,1.1744978792776384,0.2724468697970224,1.8658080851335967e-08,1.6773614685351034e-05,True,True
heart_attack_binary,Heart Attack,systolic_bp,Systolic BP (mmHg),LBXSAL,Albumin (g/dL),Difference,4674,228.0,0.3478015312340694,3.106224941731673e-09,1793.8490606237112,0.3465634026516151,3.648254606623156e-09,1794.1215074935085,-0.1411216117629347,0.0323000294606014,1821.515626432917,1.1744978792776384,0.2724468697970224,1.8658080851335967e-08,1.6773614685351034e-05,True,True
thyroid_binary,Thyroid Problem,LBXSATSI,ALT Liver Enzyme (U/L),LBXSNASI,Sodium (mmol/L),Ratio,4901,599.0,-0.270079183735988,1.1193593858828425e-05,3619.75379468685,-0.2676274780153956,1.2281904262678293e-05,3620.0246093499136,0.0546344219334518,0.2128761046021028,3642.1689203980354,1.0972261829020638,0.2708146630634473,4.7557361792032645e-05,0.06044540683767349,True,False
depression_binary,Depression,LBXWBCSI,WBC Count (10^3/uL),LBXSAL,Albumin (g/dL),Ratio,788,409.0,0.1769952528958983,0.0236148224062298,1089.7128442178766,0.1736194565819872,0.0272452997271278,1089.9807270077729,-0.1175749469363245,0.1027058081360864,1092.5696501558114,1.1537372273415978,0.2678827898960207,0.06822902139841676,1.0,False,False
liver_condition_binary,Liver Condition,systolic_bp,Systolic BP (mmHg),LBXSNASI,Sodium (mmol/L),Ratio,4668,256.0,0.2283036079554791,9.527010940685735e-05,1973.848257430288,0.2257519674394291,0.0001089568680919,1974.1140130501255,0.0081992170445022,0.898608806919256,1988.1743898242887,1.1436626741620184,0.2657556198378188,0.0003669462131219898,0.5144585907970297,True,False
hypertension_binary,Hypertension,LBXSKSI,Potassium (mmol/L),LBXIN,Insulin (uIU/mL),Difference,2593,929.0,-0.2136202851167707,2.143917490687757e-05,3364.912245915172,-0.0654081948723898,0.1118901552558965,3384.901687085512,0.2120824337296999,2.3531498891374825e-05,3365.174063750454,1.0975934938534435,0.2618178352822724,8.763932210230043e-05,0.11577154449713888,True,False
hypertension_binary,Hypertension,LBXIN,Insulin (uIU/mL),LBXSKSI,Potassium (mmol/L),Difference,2593,929.0,0.2136202851167707,2.143917490687757e-05,3364.912245915172,0.2120824337296999,2.3531498891374825e-05,3365.174063750454,-0.0654081948723898,0.1118901552558965,3384.901687085512,1.0975934938534435,0.2618178352822724,8.763932210230043e-05,0.11577154449713888,True,False
high_cholesterol_binary,High Cholesterol,LBXPLTSI,Platelet Count (10^3/uL),LBXSCA,Calcium (mg/dL),Difference,5383,1762.0,-0.1684861865567729,2.2716023056039187e-08,6778.870922615459,-0.1678038858515412,2.5673653450676546e-08,6779.121179584861,0.1040709187080572,0.0003592662452747,6798.223092484337,1.1302001845719667,0.2502569694024714,1.2377689023766605e-07,0.00012266652450261163,True,True
high_cholesterol_binary,High Cholesterol,LBXSCA,Calcium (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),Difference,5383,1762.0,0.1684861865567729,2.2716023056039187e-08,6778.870922615459,0.1040709187080572,0.0003592662452747,6798.223092484337,-0.1678038858515412,2.5673653450676546e-08,6779.121179584861,1.1302001845719667,0.2502569694024714,1.2377689023766605e-07,0.00012266652450261163,True,True
arthritis_binary,Arthritis,diastolic_bp,Diastolic BP (mmHg),LBXSCA,Calcium (mg/dL),Ratio,4667,1456.0,-0.1187413432751689,0.0001702370347324,5783.195664756731,-0.0997018228037432,0.0015269841820415,5787.331149053669,0.1181686297294697,0.0001970583824184,5783.439748894321,1.1575529539044334,0.2440841375901072,0.0006401671222527578,0.9192799875549601,True,False
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),LBXTR,Triglycerides (mg/dL),Difference,2580,863.0,-0.643736790590688,7.145892950071936e-24,3164.606284904161,-0.1126540871768971,0.006860622157487,3285.239353744369,0.6430172453237801,7.89833987139596e-24,3164.848920483505,1.1052978160436129,0.2426355793436414,1.273525476250444e-22,3.8587821930388457e-20,True,True
high_cholesterol_binary,High Cholesterol,LBXTR,Triglycerides (mg/dL),LBXSAL,Albumin (g/dL),Difference,2580,863.0,0.643736790590688,7.145892950071936e-24,3164.606284904161,0.6430172453237801,7.89833987139596e-24,3164.848920483505,-0.1126540871768971,0.006860622157487,3285.239353744369,1.1052978160436129,0.2426355793436414,1.273525476250444e-22,3.8587821930388457e-20,True,True
thyroid_binary,Thyroid Problem,LBXSBU,BUN Kidney (mg/dL),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2350,300.0,0.1439968321612489,0.005024303829532,1791.8314480343795,0.148314089398538,0.0062855660565172,1792.0692502295456,0.0064275090069991,0.917048904738317,1798.9817389297516,1.2510322364606266,0.2378021951658411,0.01576481155111726,1.0,True,False
thyroid_binary,Thyroid Problem,LBXSCR,Creatinine Kidney (mg/dL),LBXSATSI,ALT Liver Enzyme (U/L),Difference,4901,599.0,0.269147408446057,1.1150099480846588e-05,3619.788281105803,0.031246707617809,0.4115236508236555,3643.107773984603,-0.2676274780153956,1.2281904262678293e-05,3620.0246093499136,1.1015062496774934,0.2363282441106093,4.740987180832407e-05,0.06021053719657158,True,False
thyroid_binary,Thyroid Problem,LBXSATSI,ALT Liver Enzyme (U/L),LBXSCR,Creatinine Kidney (mg/dL),Difference,4901,599.0,-0.269147408446057,1.1150099480846588e-05,3619.788281105803,-0.2676274780153956,1.2281904262678293e-05,3620.0246093499136,0.031246707617809,0.4115236508236555,3643.107773984603,1.1015062496774934,0.2363282441106093,4.740987180832407e-05,0.06021053719657158,True,False
heart_attack_binary,Heart Attack,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSNASI,Sodium (mmol/L),Difference,4905,243.0,0.2205775812132303,1.8510315113122865e-05,1920.691516151921,0.2193413873032685,2.1179197451874168e-05,1920.9262070062025,-0.0361929018970205,0.5806461661511692,1937.8585021813185,1.1441835172681207,0.2346908542813253,7.659440736464633e-05,0.09995570161086348,True,False
heart_attack_binary,Heart Attack,LBXSNASI,Sodium (mmol/L),LBXSAPSI,Alkaline Phosphatase (U/L),Difference,4905,243.0,-0.2205775812132303,1.8510315113122865e-05,1920.691516151921,-0.0361929018970205,0.5806461661511692,1937.8585021813185,0.2193413873032685,2.1179197451874168e-05,1920.9262070062025,1.1441835172681207,0.2346908542813253,7.659440736464633e-05,0.09995570161086348,True,False
stroke_binary,Stroke,LBDLDL,LDL Cholesterol (mg/dL),LBDHDD,HDL Cholesterol (mg/dL),Difference,2365,111.0,-0.2822817866474317,0.0052724931865137,891.8487918519858,-0.286885349533942,0.0068767459421673,892.0830468253316,0.0756453390627978,0.4129258671084262,899.157845381464,1.30426834116297,0.2342549733458554,0.01644798567716579,1.0,True,False
stroke_binary,Stroke,LBDHDD,HDL Cholesterol (mg/dL),LBDLDL,LDL Cholesterol (mg/dL),Difference,2365,111.0,0.2822817866474317,0.0052724931865137,891.8487918519858,0.0756453390627978,0.4129258671084262,899.157845381464,-0.286885349533942,0.0068767459421673,892.0830468253316,1.30426834116297,0.2342549733458554,0.01644798567716579,1.0,True,False
liver_condition_binary,Liver Condition,LBXHGB,Hemoglobin (g/dL),LBXSATSI,ALT Liver Enzyme (U/L),Difference,4897,269.0,-0.3096763170584454,1.2622598529877147e-14,2038.916041856172,0.0885898062737309,0.1651219701080407,2086.093135907497,0.3116486749982705,1.4582378320545933e-14,2039.1409905961268,1.1552596152076031,0.2249487399546978,1.2483888655922454e-13,6.816203206133659e-11,True,True
liver_condition_binary,Liver Condition,LBXSATSI,ALT Liver Enzyme (U/L),LBXHGB,Hemoglobin (g/dL),Difference,4897,269.0,0.3096763170584454,1.2622598529877147e-14,2038.916041856172,0.3116486749982705,1.4582378320545933e-14,2039.1409905961268,0.0885898062737309,0.1651219701080407,2086.093135907497,1.1552596152076031,0.2249487399546978,1.2483888655922454e-13,6.816203206133659e-11,True,True
high_cholesterol_binary,High Cholesterol,LBXSAL,Albumin (g/dL),LBXIN,Insulin (uIU/mL),Difference,2578,863.0,-0.1404323250371611,0.0016826494762932,3279.8052207869496,-0.1129488420661412,0.0067271013030055,3283.5742220266693,0.1388792808209066,0.0018587304687617,3280.029494409033,1.104645082026479,0.2242736220832739,0.005605371481791043,1.0,True,False
high_cholesterol_binary,High Cholesterol,LBXIN,Insulin (uIU/mL),LBXSAL,Albumin (g/dL),Difference,2578,863.0,0.1404323250371611,0.0016826494762932,3279.8052207869496,0.1388792808209066,0.0018587304687617,3280.029494409033,-0.1129488420661412,0.0067271013030055,3283.5742220266693,1.104645082026479,0.2242736220832739,0.005605371481791043,1.0,True,False
diabetes_binary,Diabetes,LBXTR,Triglycerides (mg/dL),LBXSNASI,Sodium (mmol/L),Difference,2822,410.0,0.3888241982841947,2.276974396661976e-11,2288.214137634797,0.387929844338771,2.5484314622364387e-11,2288.437855663657,-0.0674654220234473,0.2064163205610638,2341.5376134028684,1.119218321458694,0.2237180288602758,1.6242617889002205e-10,1.229566174197467e-07,True,True
diabetes_binary,Diabetes,LBXSNASI,Sodium (mmol/L),LBXTR,Triglycerides (mg/dL),Difference,2822,410.0,-0.3888241982841947,2.276974396661976e-11,2288.214137634797,-0.0674654220234473,0.2064163205610638,2341.5376134028684,0.387929844338771,2.5484314622364387e-11,2288.437855663657,1.119218321458694,0.2237180288602758,1.6242617889002205e-10,1.229566174197467e-07,True,True
heart_attack_binary,Heart Attack,LBXSCR,Creatinine Kidney (mg/dL),LBXSBU,BUN Kidney (mg/dL),Difference,4904,243.0,-0.406560484680803,2.0883281629814226e-18,1872.128931904741,0.1709205880204616,3.2254023669251264e-06,1918.862084936135,0.3987690941534883,2.200067447388763e-18,1872.3525355862785,1.0535065735300024,0.2236036815374973,2.7239062995409862e-17,1.1276972080099682e-14,True,True
heart_attack_binary,Heart Attack,LBXSBU,BUN Kidney (mg/dL),LBXSCR,Creatinine Kidney (mg/dL),Difference,4904,243.0,0.406560484680803,2.0883281629814226e-18,1872.128931904741,0.3987690941534883,2.200067447388763e-18,1872.3525355862785,0.1709205880204616,3.2254023669251264e-06,1918.862084936135,1.0535065735300024,0.2236036815374973,2.7239062995409862e-17,1.1276972080099682e-14,True,True
stroke_binary,Stroke,LBXSATSI,ALT Liver Enzyme (U/L),LBXSNASI,Sodium (mmol/L),Ratio,4907,239.0,-0.3628139714575346,0.0005246477805292,1898.9101779977304,-0.3585413425314376,0.0005657596240607,1899.1337472168136,0.1181611636726443,0.0784548724711497,1911.5392544862132,1.0783608452321236,0.2235692190831741,0.00185776919007061,1.0,True,False
stroke_binary,Stroke,LBDLDL,LDL Cholesterol (mg/dL),LBXSNASI,Sodium (mmol/L),Ratio,2357,111.0,-0.2927680092346319,0.0060114306472581,891.038675614881,-0.2880571306929457,0.0067109354200379,891.2613700361511,0.1385313024167326,0.1566790732382904,897.0214171424693,1.1163624457846573,0.2226944212701482,0.01859205354822093,1.0,True,False
hypertension_binary,Hypertension,LBXSCA,Calcium (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),Difference,5405,1899.0,0.1290313625513322,9.952633587654171e-06,6991.937913882306,0.1154543422639873,5.661273572987979e-05,6995.514918666297,-0.128305264187745,1.1113797310340184e-05,6992.156013956561,1.116668991424178,0.2181000742548349,4.289243525405628e-05,0.053744221373332526,True,False
hypertension_binary,Hypertension,LBXPLTSI,Platelet Count (10^3/uL),LBXSCA,Calcium (mg/dL),Difference,5405,1899.0,-0.1290313625513322,9.952633587654171e-06,6991.937913882306,-0.128305264187745,1.1113797310340184e-05,6992.156013956561,0.1154543422639873,5.661273572987979e-05,6995.514918666297,1.116668991424178,0.2181000742548349,4.289243525405628e-05,0.053744221373332526,True,False
heart_attack_binary,Heart Attack,LBDHDD,HDL Cholesterol (mg/dL),LBXSCA,Calcium (mg/dL),Difference,4900,243.0,-0.3744405351806798,1.9787254771989297e-06,1912.3877184615576,-0.3725435608382727,2.1714648526206217e-06,1912.6019463191649,0.0315624875187516,0.630898320765283,1937.4238588930912,1.0974058188680789,0.2142278576070566,9.078264721218538e-06,0.010685117576874221,True,True
heart_attack_binary,Heart Attack,LBXSCA,Calcium (mg/dL),LBDHDD,HDL Cholesterol (mg/dL),Difference,4900,243.0,0.3744405351806798,1.9787254771989297e-06,1912.3877184615576,0.0315624875187516,0.630898320765283,1937.4238588930912,-0.3725435608382727,2.1714648526206217e-06,1912.6019463191649,1.0974058188680789,0.2142278576070566,9.078264721218538e-06,0.010685117576874221,True,True
heart_attack_binary,Heart Attack,LBXSCA,Calcium (mg/dL),LBXTC,Total Cholesterol (mg/dL),Difference,4900,243.0,0.5023081756320538,2.212011740356261e-11,1888.9000050007285,0.0315624875187516,0.630898320765283,1937.4238588930912,-0.5010952582996173,2.425747411225612e-11,1889.1061207420491,1.0966250164815703,0.2061157413209002,1.5905277493906537e-10,1.1944863397923808e-07,True,True
heart_attack_binary,Heart Attack,LBXTC,Total Cholesterol (mg/dL),LBXSCA,Calcium (mg/dL),Difference,4900,243.0,-0.5023081756320538,2.212011740356261e-11,1888.9000050007285,-0.5010952582996173,2.425747411225612e-11,1889.1061207420491,0.0315624875187516,0.630898320765283,1937.4238588930912,1.0966250164815703,0.2061157413209002,1.5905277493906537e-10,1.1944863397923808e-07,True,True
liver_condition_binary,Liver Condition,LBXSCA,Calcium (mg/dL),LBXSATSI,ALT Liver Enzyme (U/L),Difference,4898,270.0,-0.3102369692895261,1.820807246022862e-14,2045.3222833168536,-0.0358392182662354,0.56715919735871,2093.514181909615,0.3097693326969904,2.0654351295058533e-14,2045.5263441050915,1.134351334561813,0.2040607882374843,1.7780034590458328e-13,9.832359128523455e-11,True,True
liver_condition_binary,Liver Condition,LBXSATSI,ALT Liver Enzyme (U/L),LBXSCA,Calcium (mg/dL),Difference,4898,270.0,0.3102369692895261,1.820807246022862e-14,2045.3222833168536,0.3097693326969904,2.0654351295058533e-14,2045.5263441050915,-0.0358392182662354,0.56715919735871,2093.514181909615,1.134351334561813,0.2040607882374843,1.7780034590458328e-13,9.832359128523455e-11,True,True
liver_condition_binary,Liver Condition,LBXPLTSI,Platelet Count (10^3/uL),LBXSCA,Calcium (mg/dL),Ratio,4896,269.0,-0.312714790158269,7.476712780048219e-06,2066.49233383532,-0.3097562498673294,7.895923775958241e-06,2066.694562379342,-0.0345728236964155,0.58160002990155,2087.6251501203365,1.056068891268459,0.2022285440225459,3.2824592692894624e-05,0.04037424901226038,True,True
hypertension_binary,Hypertension,LBXSAL,Albumin (g/dL),LBXTR,Triglycerides (mg/dL),Difference,2597,930.0,-0.2571445793752889,9.878450545718595e-07,3362.959979032991,-0.1963917363789205,1.963595905369592e-06,3369.239270449146,0.2560857270629835,1.072321883250044e-06,3363.157336868245,1.0855162743258326,0.1973578352540244,4.7081758999894455e-06,0.005334363294688041,True,True
hypertension_binary,Hypertension,LBXTR,Triglycerides (mg/dL),LBXSAL,Albumin (g/dL),Difference,2597,930.0,0.2571445793752889,9.878450545718595e-07,3362.959979032991,0.2560857270629835,1.072321883250044e-06,3363.157336868245,-0.1963917363789205,1.963595905369592e-06,3369.239270449146,1.0855162743258326,0.1973578352540244,4.7081758999894455e-06,0.005334363294688041,True,True
diabetes_binary,Diabetes,LBXSCA,Calcium (mg/dL),LBDLDL,LDL Cholesterol (mg/dL),Difference,2793,402.0,0.3718437374984902,8.167611595625656e-10,2264.801110380531,0.0778670903387036,0.1484377064038189,2303.5460850300315,-0.3709149890671321,8.952777594485163e-10,2264.998436417603,1.0961316524012994,0.197326037071889,5.170586473197953e-09,4.410510261637854e-06,True,True
diabetes_binary,Diabetes,LBDLDL,LDL Cholesterol (mg/dL),LBXSCA,Calcium (mg/dL),Difference,2793,402.0,-0.3718437374984902,8.167611595625656e-10,2264.801110380531,-0.3709149890671321,8.952777594485163e-10,2264.998436417603,0.0778670903387036,0.1484377064038189,2303.5460850300315,1.0961316524012994,0.197326037071889,5.170586473197953e-09,4.410510261637854e-06,True,True
high_cholesterol_binary,High Cholesterol,LBXSATSI,ALT Liver Enzyme (U/L),LBXWBCSI,WBC Count (10^3/uL),Difference,5384,1761.0,0.0704842982228048,0.0158536095186163,6804.454121978064,0.067830014195771,0.0166281465782194,6804.645630081267,-0.0153695232172612,0.6715052393261467,6810.148436443056,1.0488555655854652,0.1915081032029775,0.046653673787753695,1.0,True,False
high_cholesterol_binary,High Cholesterol,LBXWBCSI,WBC Count (10^3/uL),LBXSATSI,ALT Liver Enzyme (U/L),Difference,5384,1761.0,-0.0704842982228048,0.0158536095186163,6804.454121978064,-0.0153695232172612,0.6715052393261467,6810.148436443056,0.067830014195771,0.0166281465782194,6804.645630081267,1.0488555655854652,0.1915081032029775,0.046653673787753695,1.0,True,False
thyroid_binary,Thyroid Problem,diastolic_bp,Diastolic BP (mmHg),LBXSCR,Creatinine Kidney (mg/dL),Difference,4671,569.0,-0.1269930915177695,0.0034515042355338,3457.0732673994644,-0.1255990823273976,0.003850163438128,3457.2645296967053,0.0351579579685783,0.3607117633853375,3464.699496053633,1.1155030315449015,0.1912622972408826,0.01108092917472207,1.0,True,False
thyroid_binary,Thyroid Problem,LBXSCR,Creatinine Kidney (mg/dL),diastolic_bp,Diastolic BP (mmHg),Difference,4671,569.0,0.1269930915177695,0.0034515042355338,3457.0732673994644,0.0351579579685783,0.3607117633853375,3464.699496053633,-0.1255990823273976,0.003850163438128,3457.2645296967053,1.1155030315449015,0.1912622972408826,0.01108092917472207,1.0,True,False
