outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,combination_type,n_samples,n_cases,beta_comp,p_comp,aic_comp,beta_A,p_A,aic_A,beta_B,p_B,aic_B,p_gain,aic_gain
diabetes_binary,Diabetes,diastolic_bp,Diastolic BP (mmHg),LBXSATSI,ALT Liver Enzyme (U/L),Difference,5601,763.0,-0.09153507425628796,0.00911451438230946,4456.559004335682,-0.055628626434978026,0.14819024696613053,4460.909224811346,0.06746970522029862,0.049972080835780426,4459.404611408165,5.482692630643298,2.8456070724823803
high_cholesterol_binary,High Cholesterol,LBXPLTSI,Platelet Count (10^3/uL),LBXHSCRP,hs-CRP Inflammation (mg/L),Difference,5379,1758.0,-0.17768935822871784,4.126857382791086e-09,6766.461359932471,-0.1703693248542495,1.6599960342924766e-08,6769.286533510307,0.03672740136516667,0.19063920052519367,6800.388255158594,4.02242161605736,2.8251735778358125
high_cholesterol_binary,High Cholesterol,LBXHSCRP,hs-CRP Inflammation (mg/L),LBXPLTSI,Platelet Count (10^3/uL),Difference,5379,1758.0,0.17768935822871784,4.126857382791086e-09,6766.461359932471,0.03672740136516667,0.19063920052519367,6800.388255158594,-0.1703693248542495,1.6599960342924766e-08,6769.286533510307,4.02242161605736,2.8251735778358125
diabetes_binary,Diabetes,diastolic_bp,Diastolic BP (mmHg),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2662,385.0,0.30869919923444916,2.866517071992623e-10,2165.5052601869515,-0.09327502386034721,0.08456196331917507,2201.34656721235,-0.3559868046272647,7.812380133032748e-09,2168.3068588714177,27.2539110593961,2.801598684466171
stroke_binary,Stroke,LBXGLU,Fasting Glucose (mg/dL),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,2382,114.0,0.2756984692301224,0.0001803751370466469,907.5469875850213,0.17045374620646506,0.018676890263957517,914.8162038413589,-0.39456779875188386,0.00837510262495125,910.3437917434619,46.43158010621696,2.7968041584406365
heart_attack_binary,Heart Attack,LBDLDL,LDL Cholesterol (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,2345,125.0,-0.5659056719001114,6.71470912636765e-07,951.884425134437,-0.5134036408823297,1.4659686766859223e-06,954.6703236602823,0.042338477422870245,0.5985590305941264,979.8934927051496,2.1832199267266614,2.785898525845255
heart_attack_binary,Heart Attack,LBXSKSI,Potassium (mmol/L),LBXSNASI,Sodium (mmol/L),Ratio,4904,243.0,0.3486228312005859,8.24461312855128e-09,1906.6106040189345,0.3365573356843428,4.334108693575536e-08,1909.3843978134105,-0.036447569654807666,0.5779730587896701,1937.752560378768,5.25689759603931,2.773793794475978
stroke_binary,Stroke,LBXTR,Triglycerides (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),Ratio,2372,113.0,0.14851424640932898,0.044784704814630566,909.1012206875519,0.06759828334747474,0.4013548057533197,911.8718081612074,-0.07423818918797197,0.5249193448654991,912.0396626469469,8.961872304720483,2.770587473655496
thyroid_binary,Thyroid Problem,BMXBMI,Body Mass Index (kg/m2),LBXSASSI,AST Liver Enzyme (U/L),Difference,4812,583.0,0.1475873848496341,0.005002309574853214,3548.6590268156915,0.07389031895409791,0.08315479136945347,3554.44777449871,-0.1297411761128209,0.025320071075810233,3551.4266689017422,5.061676151171274,2.767642086050728
thyroid_binary,Thyroid Problem,LBXSASSI,AST Liver Enzyme (U/L),BMXBMI,Body Mass Index (kg/m2),Difference,4812,583.0,-0.1475873848496341,0.005002309574853214,3548.6590268156915,-0.1297411761128209,0.025320071075810233,3551.4266689017422,0.07389031895409791,0.08315479136945347,3554.44777449871,5.061676151171274,2.767642086050728
high_cholesterol_binary,High Cholesterol,LBXSNASI,Sodium (mmol/L),LBXSAPSI,Alkaline Phosphatase (U/L),Ratio,5387,1762.0,-0.12208347543702246,6.0631295747362976e-05,6797.543537826326,0.043588028840811206,0.13442966533474632,6811.9368760667785,0.10669388382761463,0.00020421478766879594,6800.277862175693,3.3681415703156534,2.7343243493669434
arthritis_binary,Arthritis,LBXHSCRP,hs-CRP Inflammation (mg/L),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,4888,1517.0,0.20226534058790172,7.632847991668773e-09,6019.273262804759,0.1872078696505453,9.028605235208384e-09,6022.002694908839,-0.1543482828709479,1.6762215263799888e-05,6038.436063662248,1.1828619206177138,2.729432104079933
depression_binary,Depression,LBXSCA,Calcium (mg/dL),LBXSATSI,ALT Liver Enzyme (U/L),Ratio,790,410.0,0.1469949665319028,0.044307000692398894,1093.8932731421753,0.08503985252701306,0.235221911261149,1096.6166813010407,-0.07566133093621373,0.2931007018448768,1096.914839620432,5.308910727091996,2.723408158865368
stroke_binary,Stroke,LBXTR,Triglycerides (mg/dL),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2365,111.0,0.23866496802336565,0.00033472191073084237,889.3823530467938,0.10315881311821756,0.2545867829122539,898.5667760558895,-0.286885349533942,0.006876745942167377,892.0830468253316,20.544654298705673,2.7006937785378113
stroke_binary,Stroke,LBXSKSI,Potassium (mmol/L),LBXHGB,Hemoglobin (g/dL),Difference,4903,239.0,0.3109010274132836,4.1152129527713415e-07,1889.8959536471189,0.10653827704092964,0.10099223042538077,1911.6085482671988,-0.2954099322511779,1.9315556694663648e-06,1892.5890360378758,4.693695542938018,2.6930823907568993
stroke_binary,Stroke,LBXHGB,Hemoglobin (g/dL),LBXSKSI,Potassium (mmol/L),Difference,4903,239.0,-0.3109010274132836,4.1152129527713415e-07,1889.8959536471189,-0.2954099322511779,1.9315556694663648e-06,1892.5890360378758,0.10653827704092964,0.10099223042538077,1911.6085482671988,4.693695542938018,2.6930823907568993
arthritis_binary,Arthritis,LBXSAPSI,Alkaline Phosphatase (U/L),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2352,745.0,0.26992844495196433,2.785533880613618e-09,2903.307208407098,0.2596609616171085,5.9029922736212856e-09,2905.993506831899,-0.06433300212919237,0.15125302090693726,2939.085907460182,2.1191601059689607,2.6862984248009525
thyroid_binary,Thyroid Problem,systolic_bp,Systolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),Difference,4669,568.0,0.28445439610482354,4.163113023311706e-12,3415.1660871796876,0.2768252048854927,1.7907044047645215e-11,3417.831501440171,-0.09073978302688805,0.04720214342162228,3456.9932104147183,4.301359090510681,2.6654142604834306
thyroid_binary,Thyroid Problem,LBXSUA,Uric Acid (mg/dL),systolic_bp,Systolic BP (mmHg),Difference,4669,568.0,-0.28445439610482354,4.163113023311706e-12,3415.1660871796876,-0.09073978302688805,0.04720214342162228,3456.9932104147183,0.2768252048854927,1.7907044047645215e-11,3417.831501440171,4.301359090510681,2.6654142604834306
liver_condition_binary,Liver Condition,LBXSCA,Calcium (mg/dL),LBXGH,"Glycohemoglobin (HbA1c, %)",Ratio,4895,270.0,-0.20666643992049852,0.0002564345121352417,2080.990774129849,-0.035098096722116875,0.5752162784609941,2093.1872823636127,0.16738574074388918,0.0007309212042005998,2083.6530847479753,2.8503230634381898,2.662310618126412
diabetes_binary,Diabetes,LBXPLTSI,Platelet Count (10^3/uL),LBXSATSI,ALT Liver Enzyme (U/L),Difference,5895,799.0,-0.18159089296916614,4.082227762127584e-06,4660.318215100158,-0.1717802847375556,1.743121457026997e-05,4662.975312509113,0.0707281888745488,0.03492768747332673,4677.910769045799,4.270024992722389,2.6570974089545416
diabetes_binary,Diabetes,LBXSATSI,ALT Liver Enzyme (U/L),LBXPLTSI,Platelet Count (10^3/uL),Difference,5895,799.0,0.18159089296916614,4.082227762127584e-06,4660.318215100158,0.0707281888745488,0.03492768747332673,4677.910769045799,-0.1717802847375556,1.743121457026997e-05,4662.975312509113,4.270024992722389,2.6570974089545416
hypertension_binary,Hypertension,LBXSASSI,AST Liver Enzyme (U/L),LBXSKSI,Potassium (mmol/L),Ratio,5392,1894.0,0.09439234766410921,0.0008018497315461041,6982.991908995078,0.08270496960532357,0.003089989876517263,6985.630752713707,-0.003559445789926364,0.9007358952681842,6994.430253980732,3.8535772414105964,2.6388437186287774
liver_condition_binary,Liver Condition,LBXSCA,Calcium (mg/dL),BMXWAIST,Waist Circumference (cm),Ratio,4643,252.0,-0.2544214261741473,0.00019071789297790345,1948.1306796554409,-0.048757846895993995,0.4519315327509791,1962.000574975898,0.21608007471909524,0.0005003498688710511,1950.7670262509293,2.623507742553666,2.636346595488476
thyroid_binary,Thyroid Problem,LBXHGB,Hemoglobin (g/dL),systolic_bp,Systolic BP (mmHg),Difference,4779,583.0,-0.28386117971815283,2.3614396620812304e-12,3501.9629859016313,-0.2858963265806223,1.902358120612681e-11,3504.594136039158,0.2668897581877055,5.849877191802827e-11,3507.8471938855423,8.055925167853145,2.6311501375266744
thyroid_binary,Thyroid Problem,systolic_bp,Systolic BP (mmHg),LBXHGB,Hemoglobin (g/dL),Difference,4779,583.0,0.28386117971815283,2.3614396620812304e-12,3501.9629859016313,0.2668897581877055,5.849877191802827e-11,3507.8471938855423,-0.2858963265806223,1.902358120612681e-11,3504.594136039158,8.055925167853145,2.6311501375266744
high_cholesterol_binary,High Cholesterol,LBXSKSI,Potassium (mmol/L),LBXGLU,Fasting Glucose (mg/dL),Ratio,2580,862.0,-0.448519768899776,6.859057137527703e-25,3178.6346427968524,0.11375228940496125,0.006422760695512089,3283.738810643586,0.45916278089956786,7.783490653022899e-21,3181.2648125564356,11347.75596260509,2.6301697595831683
hypertension_binary,Hypertension,LBXPLTSI,Platelet Count (10^3/uL),LBXWBCSI,WBC Count (10^3/uL),Difference,5540,1942.0,-0.13378696730178258,3.6774015562598967e-06,7159.550942494244,-0.12539229175700256,1.3898308392189659e-05,7162.176007745988,0.2659260679894491,0.00019605107340758964,7164.604385993293,3.779382854866941,2.625065251743763
hypertension_binary,Hypertension,LBXWBCSI,WBC Count (10^3/uL),LBXPLTSI,Platelet Count (10^3/uL),Difference,5540,1942.0,0.13378696730178258,3.6774015562598967e-06,7159.550942494244,0.2659260679894491,0.00019605107340758964,7164.604385993293,-0.12539229175700256,1.3898308392189659e-05,7162.176007745988,3.779382854866941,2.625065251743763
hypertension_binary,Hypertension,LBXSCA,Calcium (mg/dL),LBDHDD,HDL Cholesterol (mg/dL),Ratio,5404,1899.0,0.1242353667395283,1.2661763908231002e-05,6991.771139648115,0.11640396852941862,4.9272765195334584e-05,6994.382702895529,-0.08574902362339046,0.003237840648145262,7002.156677107314,3.891461375559527,2.6115632474138692
liver_condition_binary,Liver Condition,LBXHSCRP,hs-CRP Inflammation (mg/L),LBXWBCSI,WBC Count (10^3/uL),Ratio,4891,269.0,0.10130993970781933,0.030577004678155363,2083.465834078482,0.06168712868461006,0.21686245603606147,2086.0467058146046,-0.033151389529661346,0.7877482672399736,2087.251030614396,7.09233812529031,2.58087173612239
diabetes_binary,Diabetes,LBXHGB,Hemoglobin (g/dL),LBXIN,Insulin (uIU/mL),Difference,2823,411.0,-0.5310471470978511,9.696839100674497e-17,2248.7650748748074,-0.12131141795604829,0.020473119240790462,2341.6824545518275,0.5214071196507561,2.0676408550424158e-16,2251.3266302927386,2.1322833488065136,2.561555417931231
diabetes_binary,Diabetes,LBXIN,Insulin (uIU/mL),LBXHGB,Hemoglobin (g/dL),Difference,2823,411.0,0.5310471470978511,9.696839100674497e-17,2248.7650748748074,0.5214071196507561,2.0676408550424158e-16,2251.3266302927386,-0.12131141795604829,0.020473119240790462,2341.6824545518275,2.1322833488065136,2.561555417931231
liver_condition_binary,Liver Condition,LBXSCA,Calcium (mg/dL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2375,132.0,-0.3322326354959998,2.2763918836121235e-05,1006.9573520693956,-0.010638382181700124,0.9055213421960752,1023.4566714506279,0.2544011750386614,3.1401728042622526e-05,1009.5125589215677,1.3794517661341783,2.555206852172091
heart_attack_binary,Heart Attack,LBXSAL,Albumin (g/dL),LBXGH,"Glycohemoglobin (HbA1c, %)",Difference,4903,243.0,-0.336846347031941,7.68425253998137e-14,1892.4981996863262,-0.1670151698116941,0.008541214470096226,1931.208318357167,0.31961838074824683,2.6051675963953955e-13,1895.028320816544,3.3902680616502896,2.5301211302178217
heart_attack_binary,Heart Attack,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSAL,Albumin (g/dL),Difference,4903,243.0,0.336846347031941,7.68425253998137e-14,1892.4981996863262,0.31961838074824683,2.6051675963953955e-13,1895.028320816544,-0.1670151698116941,0.008541214470096226,1931.208318357167,3.3902680616502896,2.5301211302178217
thyroid_binary,Thyroid Problem,LBXSBU,BUN Kidney (mg/dL),LBXSAL,Albumin (g/dL),Ratio,4900,598.0,0.20779133764886318,8.749425310267964e-09,3609.2208634380067,0.20512684266832512,3.980284131578805e-08,3611.748884522302,-0.18724732290137863,1.051660012193362e-05,3620.408768433004,4.549194936160788,2.528021084295233
high_cholesterol_binary,High Cholesterol,LBXHSCRP,hs-CRP Inflammation (mg/L),LBXWBCSI,WBC Count (10^3/uL),Ratio,5379,1758.0,0.05779173937241735,0.03853630512522274,6797.863562350384,0.03672740136516667,0.19063920052519367,6800.388255158594,-0.016567934009313917,0.6547160647869283,6801.828875230108,4.947002570841093,2.524692808209693
heart_attack_binary,Heart Attack,LBDLDL,LDL Cholesterol (mg/dL),LBXSCA,Calcium (mg/dL),Ratio,2350,125.0,-0.5385677304339564,4.6062115697062264e-07,952.7429389540729,-0.5129867611338824,1.4928672360569235e-06,955.2563321018711,0.20992659626722388,0.020436800474039923,975.3789042958647,3.240987118080065,2.5133931477981832
liver_condition_binary,Liver Condition,LBXSAL,Albumin (g/dL),LBXHGB,Hemoglobin (g/dL),Ratio,4899,269.0,-0.18264240702441162,0.007953733579904284,2080.820352949332,-0.13690933560953922,0.024852980218787995,2083.3263318328263,0.08822381982585849,0.16683588635252933,2086.3348913814507,3.124693575553115,2.5059788834942083
stroke_binary,Stroke,LBXTC,Total Cholesterol (mg/dL),LBXGLU,Fasting Glucose (mg/dL),Ratio,2390,113.0,-0.259842085474554,0.008903189797614411,907.2704174877014,-0.15146995599673846,0.13440467553939747,911.9332754524057,0.168255075778549,0.021055412324407708,909.7734861525504,2.3649290650918684,2.5030686648490246
stroke_binary,Stroke,BMXWAIST,Waist Circumference (cm),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2244,99.0,0.2858769784335847,5.960625432827549e-05,802.3970813918397,0.3196535112824835,0.0008915166932414284,804.894123760702,-0.22056352431550036,0.04568066282978008,811.3259338170799,14.956764240401506,2.497042368862253
heart_attack_binary,Heart Attack,LBXPLTSI,Platelet Count (10^3/uL),BMXBMI,Body Mass Index (kg/m2),Difference,4940,239.0,-0.5620367055554418,5.105885753672704e-13,1860.685880657551,-0.5506642652344006,1.7273759963904413e-12,1863.164073490459,0.04936735314809552,0.4434716047326378,1917.3679967119233,3.3831074170586874,2.4781928329080074
heart_attack_binary,Heart Attack,BMXBMI,Body Mass Index (kg/m2),LBXPLTSI,Platelet Count (10^3/uL),Difference,4940,239.0,0.5620367055554418,5.105885753672704e-13,1860.685880657551,0.04936735314809552,0.4434716047326378,1917.3679967119233,-0.5506642652344006,1.7273759963904413e-12,1863.164073490459,3.3831074170586874,2.4781928329080074
heart_attack_binary,Heart Attack,LBXGLU,Fasting Glucose (mg/dL),LBXSATSI,ALT Liver Enzyme (U/L),Difference,2378,126.0,0.3518582128599502,6.186897448871247e-09,962.210580923193,0.32466579067263457,2.137992427439114e-08,964.6813506759079,-0.0989290335676517,0.3462562693026092,988.540253474186,3.4556778176906335,2.4707697527148866
heart_attack_binary,Heart Attack,LBXSATSI,ALT Liver Enzyme (U/L),LBXGLU,Fasting Glucose (mg/dL),Difference,2378,126.0,-0.3518582128599502,6.186897448871247e-09,962.210580923193,-0.0989290335676517,0.3462562693026092,988.540253474186,0.32466579067263457,2.137992427439114e-08,964.6813506759079,3.4556778176906335,2.4707697527148866
arthritis_binary,Arthritis,diastolic_bp,Diastolic BP (mmHg),LBXGLU,Fasting Glucose (mg/dL),Ratio,2307,728.0,-0.3090170624139133,1.5363551561652512e-11,2833.9410228964475,-0.08536171365709365,0.055759439582591774,2877.0730067559975,0.28928578033072466,1.1810634417369963e-10,2836.4050784173523,7.687437614912788,2.4640555209048216
liver_condition_binary,Liver Condition,LBXSBU,BUN Kidney (mg/dL),LBDHDD,HDL Cholesterol (mg/dL),Difference,4895,270.0,0.2277109343649724,0.0006870058057990547,2081.5071490975033,0.16923355214813782,0.0009910962411652344,2083.965516719578,-0.16324026439373535,0.016834399214469702,2087.4602024003925,1.4426315364431206,2.4583676220745474
liver_condition_binary,Liver Condition,LBDHDD,HDL Cholesterol (mg/dL),LBXSBU,BUN Kidney (mg/dL),Difference,4895,270.0,-0.2277109343649724,0.0006870058057990547,2081.5071490975033,-0.16324026439373535,0.016834399214469702,2087.4602024003925,0.16923355214813782,0.0009910962411652344,2083.965516719578,1.4426315364431206,2.4583676220745474
heart_attack_binary,Heart Attack,LBXSCA,Calcium (mg/dL),LBXSAL,Albumin (g/dL),Ratio,4904,243.0,0.184277352867941,0.0015201909001870003,1928.8180138656649,0.031230048469499422,0.6345024158596833,1937.8354274429566,-0.16742960025491221,0.008371478108057986,1931.2753850949969,5.5068597680911004,2.4573712293320114
stroke_binary,Stroke,LBXSAL,Albumin (g/dL),LBXSNASI,Sodium (mmol/L),Ratio,4909,239.0,-0.4395271683497954,1.4084238933222164e-12,1866.6642323912233,-0.4222020559166538,3.6940413301629324e-12,1869.1183549178645,0.1187939662714337,0.07688853850690835,1911.7056861338133,2.622819271724622,2.4541225266411857
diabetes_binary,Diabetes,LBXSCA,Calcium (mg/dL),diastolic_bp,Diastolic BP (mmHg),Ratio,5600,763.0,0.07309645537866002,0.009273785873037059,4456.940778329432,-0.07081927403636952,0.06913141575217735,4459.38562534491,-0.05572802768068079,0.1474623332129201,4460.608879760082,7.4544977314143654,2.4448470154784445
stroke_binary,Stroke,LBXSKSI,Potassium (mmol/L),LBXHGB,Hemoglobin (g/dL),Ratio,4903,239.0,0.27966774326435534,1.4382888305752943e-07,1890.1467023170947,0.10653827704092964,0.10099223042538077,1911.6085482671988,-0.2954099322511779,1.9315556694663648e-06,1892.5890360378758,13.429539522279201,2.4423337207811073
stroke_binary,Stroke,LBXHSCRP,hs-CRP Inflammation (mg/L),LBDLDL,LDL Cholesterol (mg/dL),Ratio,2351,109.0,0.1987272959253788,0.0002996598519165748,876.3632705422729,0.15522150218073785,0.009969640871014993,881.3218247121816,-0.2872773900189652,0.007332896936875498,878.7957748002923,24.470735368703895,2.432504258019435
high_cholesterol_binary,High Cholesterol,diastolic_bp,Diastolic BP (mmHg),BMXBMI,Body Mass Index (kg/m2),Ratio,5419,1770.0,-0.22320446650600018,8.63293326728585e-14,6793.8547101021595,0.03247007304825958,0.2639964226821121,6849.821070435897,0.21141686202239565,1.3794713502458553e-13,6796.2646831529355,1.5979173098363981,2.4099730507759887
thyroid_binary,Thyroid Problem,LBXGLU,Fasting Glucose (mg/dL),LBXTR,Triglycerides (mg/dL),Ratio,2386,309.0,-0.15274339740845666,0.02504045452918766,1837.9430011963063,0.09697719606027845,0.07196979638481096,1840.3482556747044,0.0585490863311432,0.24805048581784706,1842.1417957731128,2.8741409745945914,2.405254478398092
liver_condition_binary,Liver Condition,BMXBMI,Body Mass Index (kg/m2),LBXPLTSI,Platelet Count (10^3/uL),Difference,4936,267.0,0.3180179427062898,5.056935539065353e-06,2058.847638794853,0.10547984940198935,0.07459306165684179,2077.9500548614506,-0.2997299352045494,1.6387686514808798e-05,2061.2518285024817,3.240635833344565,2.404189707628575
liver_condition_binary,Liver Condition,LBXPLTSI,Platelet Count (10^3/uL),BMXBMI,Body Mass Index (kg/m2),Difference,4936,267.0,-0.3180179427062898,5.056935539065353e-06,2058.847638794853,-0.2997299352045494,1.6387686514808798e-05,2061.2518285024817,0.10547984940198935,0.07459306165684179,2077.9500548614506,3.240635833344565,2.404189707628575
