outcome_var,outcome_name,marker1_var,marker1_name,marker2_var,marker2_name,anomaly_type,gate,n_samples,n_cases,p00,p10,p01,p11,or10,or01,or11,beta1,p1,beta2,p2,beta3,p3
arthritis_binary,Arthritis,LBXSCA,Calcium (mg/dL),LBXHGB,Hemoglobin (g/dL),Low-High,AND,4897,1523.0,0.32044198895027626,0.28859060402684567,0.22488038277511962,0.5,0.8630745156811319,0.6174591454357253,2.120269763956538,-0.15049763359250673,0.2545574757825626,-0.4857073886963274,6.642450453824656e-05,1.3879463671148318,0.005829251263789391
arthritis_binary,Arthritis,LBXHSCRP,hs-CRP Inflammation (mg/L),LBXHGB,Hemoglobin (g/dL),High-Low,AND,4892,1519.0,0.29586531319633574,0.3790523690773067,0.3360655737704918,0.5697674418604651,1.4543055160928295,1.2067695679468782,3.140727728983689,0.37349295093908896,0.0005802218810947308,0.1861882385893893,0.10818605482603118,0.5882865224954446,0.027762813174613526
liver_condition_binary,Liver Condition,systolic_bp,Systolic BP (mmHg),diastolic_bp,Diastolic BP (mmHg),Low-Low,XNOR,4981,270.0,0.05775737071048816,0.03287671232876712,0.03225806451612903,0.0660377358490566,0.5757368161510454,0.5645574604976271,1.2272741578455955,-0.5895495700942095,0.0501626888197997,-0.6091855446110681,0.04292662211484368,1.3415372506770888,0.019467084837056396
liver_condition_binary,Liver Condition,systolic_bp,Systolic BP (mmHg),LBXGH,"Glycohemoglobin (HbA1c, %)",Low-High,AND,4764,260.0,0.053893759669932956,0.03294117647058824,0.07432432432432433,0.23529411764705882,0.6171930506297177,1.4259287721445204,5.838504375497215,-0.5141957124905042,0.06719523600381569,0.3432545193607176,0.07745194146499308,1.8576263691786128,0.005031453299662372
liver_condition_binary,Liver Condition,systolic_bp,Systolic BP (mmHg),LBXIN,Insulin (uIU/mL),High-High,AND,2260,126.0,0.05731441048034935,0.04433497536945813,0.03902439024390244,0.2,0.799778262405731,0.7047213390125382,4.46574752261956,-0.27045285373795397,0.44677498584817277,-0.40358145906899795,0.2810659010026969,2.0879206796762166,0.00563872653940434
liver_condition_binary,Liver Condition,diastolic_bp,Diastolic BP (mmHg),BMXBMI,Body Mass Index (kg/m2),High-Low,AND,4918,264.0,0.05666500249625562,0.047505938242280284,0.030042918454935622,0.12,0.8482449057791525,0.5323562625220084,2.5842735042735043,-0.1859644678844931,0.4366848446199556,-0.6623601643488873,0.01793691289652378,1.6681591534112605,0.019448348660830204
liver_condition_binary,Liver Condition,diastolic_bp,Diastolic BP (mmHg),BMXWAIST,Waist Circumference (cm),High-Low,AND,4745,252.0,0.05627593360995851,0.050359712230215826,0.02643171806167401,0.1111111111111111,0.9073560319461959,0.4726930320150659,2.5353535353535355,-0.11732492945935777,0.6169690171419464,-0.7868363882179986,0.008900877387723624,1.64428662006922,0.049887333224986265
liver_condition_binary,Liver Condition,diastolic_bp,Diastolic BP (mmHg),LBXGH,"Glycohemoglobin (HbA1c, %)",Low-High,AND,4764,260.0,0.05426158177629895,0.027777777777777776,0.07160493827160494,0.14285714285714285,0.5187853818570229,1.3626091711585033,3.0478350515463917,-0.6971985027791255,0.026315385525093837,0.29585624530686777,0.14947100683835599,1.4677323469544912,0.005666124556168041
liver_condition_binary,Liver Condition,BMXBMI,Body Mass Index (kg/m2),LBXGH,"Glycohemoglobin (HbA1c, %)",Low-Low,AND,4926,267.0,0.057149689143950265,0.0228310502283105,0.051587301587301584,0.09259259259259259,0.4034732998297211,0.9281209548424213,1.8295059151009045,-0.9533045206416336,0.003529431476629252,-0.10828061252385666,0.7112225218933996,1.5824363294350814,0.013266956085878774
liver_condition_binary,Liver Condition,BMXBMI,Body Mass Index (kg/m2),LBXTR,Triglycerides (mg/dL),High-High,AND,2343,128.0,0.05357142857142857,0.05339805825242718,0.0392156862745098,0.2413793103448276,1.0344332855093257,0.7606901259852292,5.861788617886178,-0.003424660881365205,0.9916230352925979,-0.3269934926666706,0.3829401061219285,2.056965474129044,0.0015997795213406158
liver_condition_binary,Liver Condition,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSCR,Creatinine Kidney (mg/dL),High-Low,AND,4897,270.0,0.0543640897755611,0.07268170426065163,0.028985507246376812,0.14864864864864866,1.3819997097125847,0.539036627485538,3.1433899709904685,0.30994662493402675,0.13060231393395486,-0.6553916382451991,0.029515576311422983,1.4563593603038336,0.0026423232005926777
liver_condition_binary,Liver Condition,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXHSCRP,hs-CRP Inflammation (mg/L),Low-Low,AND,4890,270.0,0.05602308247174802,0.05058365758754864,0.04225352112676056,0.125,0.9284822847834369,0.7615499332964651,2.5718352437334677,-0.10788094656095885,0.7122779710542311,-0.2965574952372899,0.2357303448283674,1.2828662140136422,0.026445778020375413
liver_condition_binary,Liver Condition,LBXGLU,Fasting Glucose (mg/dL),LBXSBU,BUN Kidney (mg/dL),TwoSided-TwoSided,AND,2375,132.0,0.05192425167990226,0.0625,0.040145985401459854,0.13541666666666666,1.2350521745753675,0.7924697892739438,2.9357075323038133,0.19659824315063662,0.4174488999434597,-0.2696103151265484,0.4100762684507858,1.1237692658936966,0.022478838831556453
liver_condition_binary,Liver Condition,LBXGLU,Fasting Glucose (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Low-Low,AND,2372,132.0,0.05818743563336766,0.02040816326530612,0.054187192118226604,0.12903225806451613,0.3768064534584359,0.9629498255048916,2.6376451742090508,-1.0870641812293653,0.0345770521020241,-0.0754632695508856,0.8162917506498851,2.037121775574338,0.01137036759841061
liver_condition_binary,Liver Condition,LBXIN,Insulin (uIU/mL),LBXSNASI,Sodium (mmol/L),Low-Low,AND,2375,132.0,0.05661322645290581,0.036036036036036036,0.04964539007092199,0.25,0.6575993756610496,0.9253557800959664,5.974096916299559,-0.4733007633972046,0.20435291771233755,-0.13869594095078694,0.7285425733808897,2.326618125624693,0.0031944492775862776
liver_condition_binary,Liver Condition,LBXIN,Insulin (uIU/mL),LBXSNASI,Sodium (mmol/L),TwoSided-TwoSided,AND,2375,132.0,0.05757575757575758,0.043583535108958835,0.040160642570281124,0.14285714285714285,0.7618893176507966,0.7140858463859043,2.839185359527355,-0.29316007399216365,0.2652912511403803,-0.3785245259246714,0.2650663315581553,1.6752790637015738,0.0023415874186310704
liver_condition_binary,Liver Condition,LBXTC,Total Cholesterol (mg/dL),LBXTR,Triglycerides (mg/dL),High-Low,AND,2384,132.0,0.058609958506224066,0.06637168141592921,0.013333333333333334,0.2,1.1722539861072054,0.25161609661931394,5.331864904552129,0.13264499561275378,0.6407684651458134,-1.5276121652175598,0.009531343739511613,2.785125736471526,0.031078177562003165
liver_condition_binary,Liver Condition,LBXTC,Total Cholesterol (mg/dL),LBXSCR,Creatinine Kidney (mg/dL),Low-High,AND,4897,270.0,0.0536779324055666,0.053164556962025315,0.05555555555555555,0.13414634146341464,1.009910057135457,1.0568826179324549,2.8293577092653304,-0.010152371464018702,0.9655283911740468,0.03636764417087394,0.8745038457674513,0.9785811112772898,0.03202493851608244
liver_condition_binary,Liver Condition,LBXTC,Total Cholesterol (mg/dL),LBXSBU,BUN Kidney (mg/dL),High-Low,AND,4895,270.0,0.05543345543345543,0.05417607223476298,0.040625,0.16216216216216217,0.9931053451911618,0.7465344411685875,3.508843537414966,-0.02427425048240988,0.9124269809714768,-0.3263555510338778,0.2625359127820829,1.543944905350979,0.00700565185834502
liver_condition_binary,Liver Condition,LBXTC,Total Cholesterol (mg/dL),LBXSKSI,Potassium (mmol/L),High-Low,AND,4895,270.0,0.05477799227799228,0.056179775280898875,0.04779411764705882,0.14705882352941177,1.04424350916622,0.8958267166359651,3.2104674986030917,0.026752429775217405,0.9018336975703404,-0.14374738805357076,0.6228855843932042,1.2072683569104097,0.044888927711320546
liver_condition_binary,Liver Condition,LBDLDL,LDL Cholesterol (mg/dL),LBXWBCSI,WBC Count (10^3/uL),High-High,AND,2360,131.0,0.05741127348643006,0.032407407407407406,0.052884615384615384,0.15,0.5852654996274258,0.9519331004066671,3.2696832579185524,-0.5980347347249806,0.1315728245081023,-0.08691908775509992,0.7891325572029987,1.7487421352764927,0.02950179375683317
liver_condition_binary,Liver Condition,LBXTR,Triglycerides (mg/dL),LBXWBCSI,WBC Count (10^3/uL),High-High,AND,2384,132.0,0.05498458376156218,0.04854368932038835,0.05025125628140704,0.15151515151515152,0.9143617965560092,0.9481376940541204,3.3022439820481435,-0.13138117609405672,0.6984333922441432,-0.09501353192318235,0.7795082631725159,1.3477765004185502,0.045945731075429305
liver_condition_binary,Liver Condition,LBXSATSI,ALT Liver Enzyme (U/L),LBXSCR,Creatinine Kidney (mg/dL),Low-High,AND,4900,270.0,0.056245434623813005,0.0189873417721519,0.06636155606407322,0.1,0.3505423913912974,1.2092573842562606,2.064469362998905,-1.1246715657622737,0.00709213968478232,0.17616991807117457,0.38727589216465563,1.5714183328437423,0.024656723583610086
liver_condition_binary,Liver Condition,LBXSATSI,ALT Liver Enzyme (U/L),LBXSCA,Calcium (mg/dL),Low-High,AND,4898,270.0,0.05799563212812424,0.021671826625386997,0.04976303317535545,0.09375,0.38414350592169705,0.8680782140043729,1.9233218923604969,-1.022189852734153,0.008408388916902002,-0.16179677778570076,0.4884884883081898,1.7029453009989342,0.02389620893121916
liver_condition_binary,Liver Condition,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSKSI,Potassium (mmol/L),Low-Low,AND,4898,270.0,0.05791876952655611,0.02546296296296296,0.05454545454545454,0.1,0.4429192792182116,0.9659358694658703,2.066139657444005,-0.8556875615901569,0.00618623931923797,-0.06358143061946389,0.816309155463951,1.5110944141672555,0.03948817806161485
liver_condition_binary,Liver Condition,LBXSAPSI,Alkaline Phosphatase (U/L),LBXSCA,Calcium (mg/dL),Low-High,AND,4898,270.0,0.05855968103663095,0.025522041763341066,0.049528301886792456,0.1,0.43879367147087556,0.8549159819730227,2.0420382165605093,-0.8649949045617484,0.005678220599887195,-0.1770495903059649,0.4487141548755683,1.6221844514487893,0.0242406869297311
liver_condition_binary,Liver Condition,LBXSAPSI,Alkaline Phosphatase (U/L),LBXHSCRP,hs-CRP Inflammation (mg/L),Low-High,AND,4887,270.0,0.05702750441584658,0.02511415525114155,0.06493506493506493,0.125,0.4438893407175038,1.1636616519286964,2.686226192309667,-0.853385310217056,0.006394652711281764,0.13827522363124378,0.49116823645170693,1.5747033677436977,0.028144383716343833
liver_condition_binary,Liver Condition,LBXSCR,Creatinine Kidney (mg/dL),LBXSUA,Uric Acid (mg/dL),High-Low,AND,4899,270.0,0.05646999240314004,0.06493506493506493,0.029661016949152543,0.1875,1.1758104770402558,0.5272933088394947,4.322727649349574,0.1486905731194612,0.4594483143213772,-0.671893074797511,0.016387950165297673,1.8727842125860399,0.009695939707120443
liver_condition_binary,Liver Condition,LBXSCR,Creatinine Kidney (mg/dL),LBXSUA,Uric Acid (mg/dL),Low-High,AND,4899,270.0,0.05339435545385202,0.04375,0.07724425887265135,0.2857142857142857,0.8276604488509922,1.499053907162124,8.040380047505938,-0.20935022918187352,0.37128453283712326,0.394785573721775,0.03308738863668634,1.773451466741192,0.0452031652171307
liver_condition_binary,Liver Condition,LBXSCR,Creatinine Kidney (mg/dL),LBXSNASI,Sodium (mmol/L),High-High,AND,4901,270.0,0.05354141656662665,0.05895691609977324,0.05426356589147287,0.1891891891891892,1.1250427371135825,1.0461243555079764,4.337660908790847,0.1020897340433304,0.6326281622488935,0.014160820574603739,0.9601356396477032,1.3007339290277704,0.0170579120771602
liver_condition_binary,Liver Condition,LBXSCR,Creatinine Kidney (mg/dL),LBXSAL,Albumin (g/dL),Low-High,AND,4901,270.0,0.05754875993257886,0.04421052631578947,0.03076923076923077,0.15384615384615385,0.7731706364790968,0.5502098017734969,3.5531451393301263,-0.2777231642934125,0.2331635139537822,-0.654135949807075,0.07330537745262103,2.0229626178865754,0.021493063018360795
liver_condition_binary,Liver Condition,LBXSCR,Creatinine Kidney (mg/dL),LBXWBCSI,WBC Count (10^3/uL),High-Low,AND,4898,269.0,0.054114713216957606,0.05411764705882353,0.04866180048661801,0.17307692307692307,1.0183165560077105,0.9132778438367024,3.809036860879905,5.73154585694139e-05,0.9997971763385929,-0.11196009828293407,0.6403621940748616,1.408942432615462,0.0038586222461130496
liver_condition_binary,Liver Condition,LBXSUA,Uric Acid (mg/dL),LBXSKSI,Potassium (mmol/L),Low-High,AND,4896,270.0,0.05811015664477009,0.03056768558951965,0.051111111111111114,0.1,0.5276664169690286,0.8891908005733785,2.0587260895286925,-0.6712193659346789,0.016449347295262044,-0.13574193041718813,0.5455609174859111,1.3952845858979352,0.04723369216422031
liver_condition_binary,Liver Condition,LBXSUA,Uric Acid (mg/dL),LBXWBCSI,WBC Count (10^3/uL),High-Low,AND,4896,269.0,0.05252626313156578,0.06896551724137931,0.04854368932038835,0.17647058823529413,1.3537054338944032,0.940003328441533,4.022998463043175,0.28979623814411676,0.151513285790652,-0.08304364264797097,0.7292791879860334,1.1452882871452057,0.01653146509044523
liver_condition_binary,Liver Condition,LBXSNASI,Sodium (mmol/L),LBXSAL,Albumin (g/dL),Low-High,AND,4902,270.0,0.056469432850478764,0.05325443786982249,0.03777777777777778,0.12195121951219512,0.962497588840647,0.6731392314486085,2.5126140314385044,-0.062019956255960906,0.8052724444772523,-0.4215951023046265,0.10011720199358379,1.325463314180225,0.025520236265508964
liver_condition_binary,Liver Condition,LBXSKSI,Potassium (mmol/L),LBXHGB,Hemoglobin (g/dL),High-Low,AND,4896,269.0,0.05696517412935324,0.04523809523809524,0.037783375314861464,0.1016949152542373,0.8023750803766919,0.6694661597391317,2.0071875063628775,-0.24285933617803487,0.3204703695758636,-0.4307072955422713,0.11314344618281813,1.3016972993583336,0.020294701389805877
liver_condition_binary,Liver Condition,LBXSCA,Calcium (mg/dL),LBXHGB,Hemoglobin (g/dL),Low-High,AND,4896,269.0,0.05261893320518981,0.06711409395973154,0.05995203836930456,0.2631578947368421,1.322440015867628,1.1672068830433964,6.814625716754379,0.25873656392448047,0.28439241372253954,0.13823938913886516,0.5253306466125283,1.4640300338166226,0.016435718687221757
liver_condition_binary,Liver Condition,LBXSAL,Albumin (g/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Low-Low,AND,4889,270.0,0.05513354569958344,0.06306306306306306,0.04700854700854701,0.2857142857142857,1.1766172949002216,0.8618026880665833,7.773634347913727,0.1428045034399559,0.5445023051991823,-0.1679912451357327,0.46302808767111714,1.9501812633476372,0.029556169698236764
liver_condition_binary,Liver Condition,LBXSAL,Albumin (g/dL),LBXHGB,Hemoglobin (g/dL),Low-High,AND,4899,269.0,0.053026634382566586,0.06006006006006006,0.06323185011709602,0.3333333333333333,1.1652661369721673,1.2235986338261682,9.595409146661993,0.1320057279528505,0.5836612482566474,0.18684896383535948,0.3749947653192818,1.8704747725908577,0.015532884122278707
liver_condition_binary,Liver Condition,LBXHGB,Hemoglobin (g/dL),LBXWBCSI,WBC Count (10^3/uL),High-High,AND,5013,274.0,0.052873008208594884,0.05912596401028278,0.05411764705882353,0.15789473684210525,1.146127718024656,1.0436169159156186,3.501232886363103,0.11840109892083289,0.6001906046754633,0.02458234370317928,0.9131386128484589,1.0685803401973661,0.025530019525530783
thyroid_binary,Thyroid Problem,diastolic_bp,Diastolic BP (mmHg),LBXSAPSI,Alkaline Phosphatase (U/L),High-Low,AND,4670,569.0,0.12437940945910635,0.115,0.0995260663507109,0.23809523809523808,0.9225991117057409,0.7856164846332143,2.344526058062259,-0.08905928313878805,0.5875658499117495,-0.25090540093117164,0.13955790608791008,1.1284101077701703,0.04467992660238179
thyroid_binary,Thyroid Problem,diastolic_bp,Diastolic BP (mmHg),LBXSUA,Uric Acid (mg/dL),Low-High,AND,4669,568.0,0.11971646101338934,0.16290726817042606,0.0861244019138756,0.2558139534883721,1.4384762859018627,0.7010015104983213,2.599393377706631,0.3583642138707791,0.013114417435675504,-0.3667837331986229,0.04311957313926729,0.9356968262783304,0.02464768814436732
thyroid_binary,Thyroid Problem,diastolic_bp,Diastolic BP (mmHg),LBXSAL,Albumin (g/dL),High-High,AND,4672,570.0,0.12859383167799268,0.11052631578947368,0.06352941176470588,0.21951219512195122,0.8500701062465792,0.4672279932997472,1.979086294416244,-0.1719269303812202,0.3135294801523876,-0.7771657924616776,0.00014615310888002007,1.5940307441978214,0.0005202356484292036
thyroid_binary,Thyroid Problem,BMXBMI,Body Mass Index (kg/m2),LBXGH,"Glycohemoglobin (HbA1c, %)",Low-High,AND,4927,598.0,0.12386934673366834,0.08403361344537816,0.13347921225382933,0.2857142857142857,0.6556889042083164,1.0961222244793922,3.0286582718193658,-0.4324749166021368,0.011959478374043415,0.0857475255517918,0.5562326222619763,1.386724531809151,0.02804537518430476
thyroid_binary,Thyroid Problem,BMXBMI,Body Mass Index (kg/m2),LBXSCR,Creatinine Kidney (mg/dL),High-Low,AND,4826,585.0,0.12012241775057383,0.10613207547169812,0.1320754716981132,0.22807017543859648,0.8774046891525797,1.1220476236382917,2.2201079509573796,-0.13960229930312001,0.39793321512465196,0.10854016857520521,0.47406128175691464,0.8030932702801771,0.036520310067424705
thyroid_binary,Thyroid Problem,BMXBMI,Body Mass Index (kg/m2),LBXSUA,Uric Acid (mg/dL),High-Low,AND,4824,584.0,0.12104043265516354,0.11135371179039301,0.12173913043478261,0.30434782608695654,0.9168956142466895,1.0133750356312945,3.297749009757511,-0.09437329851566785,0.5464372747756199,0.0065510669766008335,0.9653585703895443,1.2437579125572007,0.01289538353032609
thyroid_binary,Thyroid Problem,BMXBMI,Body Mass Index (kg/m2),LBXPLTSI,Platelet Count (10^3/uL),High-Low,AND,4938,600.0,0.12356178089044523,0.11013215859030837,0.10491071428571429,0.23684210526315788,0.8847745472134143,0.8384319670799719,2.2822402358142964,-0.13026693766464348,0.407983540310042,-0.18468889072815028,0.25277591404715805,1.1040095106108991,0.012225715162442953
thyroid_binary,Thyroid Problem,BMXWAIST,Waist Circumference (cm),LBXSASSI,AST Liver Enzyme (U/L),Low-Low,AND,4634,556.0,0.12378704432205613,0.06746987951807229,0.125,0.2391304347826087,0.5201310803891449,1.0198861301872397,2.290915865563753,-0.6691737260833769,0.0009121451128403799,0.011136307715887368,0.9467621109320621,1.4576310864476474,0.0007156824145218284
thyroid_binary,Thyroid Problem,BMXWAIST,Waist Circumference (cm),LBXSCR,Creatinine Kidney (mg/dL),High-Low,AND,4647,557.0,0.11822529224229543,0.107981220657277,0.1330166270783848,0.2777777777777778,0.9105907962675374,1.1518237551069288,2.952353725938632,-0.10218532667760209,0.5334075778735006,0.13479886670639252,0.37559489009263614,1.0212195444975078,0.017882665519541614
thyroid_binary,Thyroid Problem,BMXWAIST,Waist Circumference (cm),LBXHSCRP,hs-CRP Inflammation (mg/L),Low-High,AND,4642,556.0,0.11994645247657296,0.07918552036199095,0.15246636771300448,0.2631578947368421,0.6385634459787567,1.3265633721092913,2.7803405989313035,-0.46052778270394823,0.011947134587572841,0.27755085080575254,0.0490552279383184,1.1462948559662711,0.04348735586921331
thyroid_binary,Thyroid Problem,BMXWAIST,Waist Circumference (cm),LBXHGB,Hemoglobin (g/dL),Low-Low,AND,4752,570.0,0.12018609459808736,0.07276995305164319,0.15724815724815724,0.2,0.5825024001216695,1.3733038147458478,1.8961292119186857,-0.5542294763100681,0.004075824222548379,0.31182172029963984,0.0313536345334098,0.846782478996446,0.046414361489349854
thyroid_binary,Thyroid Problem,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXGLU,Fasting Glucose (mg/dL),High-High,XOR,2425,312.0,0.12272515165655623,0.23809523809523808,0.2692307692307692,0.13297872340425532,2.3056780032112103,2.6878188225436803,1.1130511985794616,0.8037222138405491,0.029055173858697447,0.9683441935351025,0.002438773669982164,-1.680067759667983,0.0014825606452256916
thyroid_binary,Thyroid Problem,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXSNASI,Sodium (mmol/L),High-High,AND,4899,600.0,0.11798699735131231,0.12444444444444444,0.16483516483516483,0.391304347826087,1.069691696091389,1.4872445167147352,4.893423318921578,0.06063315311135928,0.6874217916010223,0.38894923249002256,0.022191961131149004,1.1202172337937226,0.019994981129241286
thyroid_binary,Thyroid Problem,LBXGH,"Glycohemoglobin (HbA1c, %)",LBXPLTSI,Platelet Count (10^3/uL),High-Low,AND,5002,612.0,0.12252384446074835,0.1261904761904762,0.10208816705336426,0.22580645161290322,1.041689896297502,0.8217322226867784,2.139283181383684,0.03367418759137342,0.8274534522885166,-0.20549093701769852,0.21600368895389355,0.9084171902275149,0.015715717740422335
thyroid_binary,Thyroid Problem,LBXGLU,Fasting Glucose (mg/dL),LBXIN,Insulin (uIU/mL),Low-Low,XNOR,2379,306.0,0.1361097003555104,0.06976744186046512,0.08791208791208792,0.17857142857142858,0.493540321504609,0.6279967117955945,1.430948519252718,-0.7422825535608214,0.015421998579495272,-0.49141445423175734,0.0686431370142655,1.5556253161825344,0.003520277327005992
thyroid_binary,Thyroid Problem,LBXGLU,Fasting Glucose (mg/dL),LBXSAPSI,Alkaline Phosphatase (U/L),Low-Low,AND,2378,306.0,0.13510747185261002,0.07142857142857142,0.10714285714285714,0.21875,0.5078022632519357,0.7829803047194351,1.8797953964194374,-0.7084146526907339,0.012974158413255431,-0.2637288314292887,0.27229422780548873,1.555712513077938,0.005762943279843889
thyroid_binary,Thyroid Problem,LBXGLU,Fasting Glucose (mg/dL),LBXSKSI,Potassium (mmol/L),Low-High,AND,2378,307.0,0.13276553106212424,0.0821917808219178,0.13071895424836602,0.4,0.5987625763459553,1.0014529860273527,4.514993481095176,-0.5362084209729242,0.03528306838495395,-0.017892125477776393,0.9426560959801267,2.0253601675325226,0.005805858263232323
thyroid_binary,Thyroid Problem,LBXGLU,Fasting Glucose (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,AND,2374,305.0,0.12487100103199174,0.12060301507537688,0.125,0.3783783783783784,0.9766323024054984,1.016494845360825,4.316604518534767,-0.0396420533804046,0.8621245707452458,0.0011799411398503315,0.995807940027065,1.4891153161218271,0.0012437861799369392
thyroid_binary,Thyroid Problem,LBXGLU,Fasting Glucose (mg/dL),LBXWBCSI,WBC Count (10^3/uL),Low-Low,AND,2428,312.0,0.13211281543790204,0.05,0.15270935960591134,0.20833333333333334,0.36331980055039376,1.1977082486793986,1.8499400910615864,-1.062033464634561,0.0022908976049104855,0.16889824220357275,0.4120088145718903,1.4405396702305282,0.024810698253201768
thyroid_binary,Thyroid Problem,LBXIN,Insulin (uIU/mL),LBXTC,Total Cholesterol (mg/dL),High-Low,AND,2377,306.0,0.1282316442605998,0.12195121951219512,0.11707317073170732,0.2727272727272727,0.9587887435415821,0.9161137624645947,2.6315854309530655,-0.057395633625190776,0.7977825787136514,-0.10375780852106097,0.6485257060794054,1.097009581531345,0.028281437308879186
thyroid_binary,Thyroid Problem,LBXIN,Insulin (uIU/mL),LBXTC,Total Cholesterol (mg/dL),Low-High,AND,2377,306.0,0.1305023303987571,0.08878504672897196,0.1346153846153846,0.2916666666666667,0.6634473677546783,1.050234497133924,2.8506364922206506,-0.43203600983118934,0.083525354681203,0.035772228851110824,0.8672982836657208,1.4054851555452932,0.01096569958296067
thyroid_binary,Thyroid Problem,LBXIN,Insulin (uIU/mL),LBDHDD,HDL Cholesterol (mg/dL),High-Low,AND,2377,306.0,0.130126582278481,0.11956521739130435,0.09146341463414634,0.2222222222222222,0.9240627333831218,0.6919310322434004,1.9628783552255855,-0.09671386422508803,0.6830355227883873,-0.39605608719426866,0.15576411114272057,1.1398470005729686,0.019116323491235994
thyroid_binary,Thyroid Problem,LBXIN,Insulin (uIU/mL),LBDLDL,LDL Cholesterol (mg/dL),Low-High,AND,2352,301.0,0.12993161493950553,0.09259259259259259,0.12962962962962962,0.3157894736842105,0.6974014958747783,1.0107065348444657,3.218630751964085,-0.3808188467208679,0.11926466421840552,-0.0026739136990869567,0.9900188256705047,1.5118664111421314,0.009986561314056659
thyroid_binary,Thyroid Problem,LBXIN,Insulin (uIU/mL),LBXSASSI,AST Liver Enzyme (U/L),High-High,AND,2367,303.0,0.1263482280431433,0.1164021164021164,0.12568306010928962,0.25,0.9272198843510642,1.0106664644588097,2.363916752340993,-0.09331130259494173,0.6935984398715506,-0.006039542841179391,0.9793380540012503,0.9343786132315091,0.04484280729074194
thyroid_binary,Thyroid Problem,LBXTC,Total Cholesterol (mg/dL),LBXSBU,BUN Kidney (mg/dL),High-High,XOR,4896,598.0,0.11089010442565887,0.14349775784753363,0.2182741116751269,0.058823529411764705,1.3507191006301738,2.245937700211078,0.6161598759583082,0.2951436590264364,0.04054070352719561,0.8059286975532732,9.941149794015886e-10,-1.7919798945461514,0.017310819701321638
thyroid_binary,Thyroid Problem,LBXTC,Total Cholesterol (mg/dL),LBXPLTSI,Platelet Count (10^3/uL),Low-Low,AND,4921,604.0,0.1233217304823471,0.12077294685990338,0.09808612440191387,0.2537313432835821,0.9840529799128881,0.7808287149116665,2.46133827884299,-0.023787425975706697,0.8805250103414344,-0.25732968451081506,0.13303334576245363,1.1636508853474796,0.0012994117054698916
thyroid_binary,Thyroid Problem,LBDHDD,HDL Cholesterol (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),High-Low,AND,4884,597.0,0.12153038259564891,0.111358574610245,0.13221153846153846,0.3,0.9129178688159788,1.1087708375090088,3.2374455115710385,-0.09892138309638356,0.530306872930391,0.09647225526492469,0.5273281853041101,1.1331682958095894,0.03344143659572773
thyroid_binary,Thyroid Problem,LBDHDD,HDL Cholesterol (mg/dL),LBXSKSI,Potassium (mmol/L),Low-Low,AND,4896,600.0,0.12560038424591738,0.09389671361502347,0.11267605633802817,0.22727272727272727,0.7289020190750137,0.8953350922484798,2.1861918406331013,-0.32652573124038325,0.05846015509874027,-0.12326100060118536,0.5239129818063484,1.166443484329964,0.040383515408186015
thyroid_binary,Thyroid Problem,LBDHDD,HDL Cholesterol (mg/dL),LBXSKSI,Potassium (mmol/L),High-Low,AND,4896,600.0,0.12373615792007703,0.11238532110091744,0.1070110701107011,0.22857142857142856,0.9038766105520549,0.8607676354783445,2.1870659952292604,-0.1090886997435353,0.4920667859709519,-0.16412620099459194,0.41667969861861265,1.0143352715892544,0.03281736630200756
thyroid_binary,Thyroid Problem,LBDHDD,HDL Cholesterol (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),Low-High,AND,4892,598.0,0.12119700748129676,0.08354430379746836,0.1550925925925926,0.21818181818181817,0.6695013644257007,1.3379228217972816,2.0817828495824027,-0.41399328720371387,0.027797186233101668,0.28593862896405087,0.043221421625439196,0.832904555489678,0.037117416960059435
thyroid_binary,Thyroid Problem,LBDLDL,LDL Cholesterol (mg/dL),LBXSAL,Albumin (g/dL),High-High,AND,2353,302.0,0.13230769230769232,0.1382488479262673,0.05952380952380952,0.2222222222222222,1.0650419084461635,0.4337386889907193,2.031948242513173,0.050795720052119166,0.8068137957165626,-0.8793029847883711,0.008250173078728482,1.456451251485434,0.0338034284281679
thyroid_binary,Thyroid Problem,LBXTR,Triglycerides (mg/dL),LBXSASSI,AST Liver Enzyme (U/L),High-Low,AND,2368,304.0,0.13100208768267224,0.11162790697674418,0.10550458715596331,0.3157894736842105,0.8472351270964293,0.7960269076080602,3.188498637802813,-0.1820921344159246,0.42226631648363666,-0.24537787935183744,0.2873573659339783,1.54640758881704,0.008344130717626118
thyroid_binary,Thyroid Problem,LBXTR,Triglycerides (mg/dL),LBXHSCRP,hs-CRP Inflammation (mg/L),High-High,AND,2372,305.0,0.12688507540301613,0.10426540284360189,0.14150943396226415,0.34615384615384615,0.8155948006539651,1.147990027173152,3.728951212386795,-0.2219191299169868,0.3459325865074713,0.12597612636969902,0.5459380166312984,1.38873966861163,0.006896573991198021
